0,1
0.01,1.00000005
0.02,1.000000799
0.03,1.000004035
0.04,1.000012715
0.05,1.000030925
0.06,1.000063832
0.07,1.000117614
0.08,1.000199382
0.09,1.00031709
0.1,1.000479426
0.11,1.000695697
0.12,1.000975702
0.13,1.001329595
0.14,1.001767733
0.15,1.002300531
0.16,1.002938291
0.17,1.003691041
0.18,1.004568363
0.19,1.005579217
0.2,1.006731768
0.21,1.008033206
0.22,1.009489576
0.23,1.011105599
0.24,1.012884508
0.25,1.014827885
0.26,1.016935499
0.27,1.019205163
0.28,1.021632592
0.29,1.024211277
0.3,1.026932365
0.31,1.029784558
0.32,1.032754028
0.33,1.035824339
0.34,1.038976394
0.35,1.042188397
0.36,1.045435835
0.37,1.048691473
0.38,1.051925378
0.39,1.055104961
0.4,1.058195035
0.41,1.061157902
0.42,1.063953456
0.43,1.066539312
0.44,1.068870958
0.45,1.07090192
0.46,1.072583963
0.47,1.073867298
0.48,1.074700824
0.49,1.075032379
0.5,1.074809018
0.51,1.073977303
0.52,1.072483617
0.53,1.070274491
0.54,1.067296945
0.55,1.063498848
0.56,1.058829279
0.57,1.053238916
0.58,1.046680415
0.59,1.039108813
0.6,1.030481922
0.61,1.020760736
0.62,1.009909836
0.63,0.997897793
0.64,0.984697569
0.65,0.970286911
0.66,0.954648744
0.67,0.937771542
0.68,0.9196497
0.69,0.900283881
0.7,0.879681353
0.71,0.857856302
0.72,0.83483013
0.73,0.810631718
0.74,0.78529768
0.75,0.758872569
0.76,0.73140907
0.77,0.702968154
0.78,0.673619194
0.79,0.64344005
0.8,0.612517122
0.81,0.58094535
0.82,0.548828186
0.83,0.516277518
0.84,0.483413553
0.85,0.45036466
0.86,0.417267159
0.87,0.384265073
0.88,0.351509832
0.89,0.319159931
0.9,0.287380544
0.91,0.256343087
0.92,0.22622474
0.93,0.197207926
0.94,0.169479741
0.95,0.143231345
0.96,0.118657309
0.97,0.095954921
0.98,0.075323461
0.99,0.056963424
1,0.041075725
1.01,0.027860863
1.02,0.017518053
1.03,0.010244335
1.04,0.006233662
1.05,0.005675957
1.06,0.00875616
1.07,0.015653258
1.08,0.026539302
1.09,0.041578421
1.1,0.060925827
1.11,0.084726825
1.12,0.113115825
1.13,0.146215364
1.14,0.184135138
1.15,0.226971058
1.16,0.274804317
1.17,0.327700492
1.18,0.385708676
1.19,0.448860635
1.2,0.517170019
1.21,0.590631602
1.22,0.669220581
1.23,0.752891919
1.24,0.84157975
1.25,0.935196843
1.26,1.033634123
1.27,1.136760274
1.28,1.244421398
1.29,1.356440762
1.3,1.472618614
1.31,1.592732083
1.32,1.716535167
1.33,1.8437588
1.34,1.974111013
1.35,2.107277188
1.36,2.242920394
1.37,2.380681828
1.38,2.520181348
1.39,2.661018097
1.4,2.802771227
1.41,2.94500072
1.42,3.087248305
1.43,3.229038464
1.44,3.369879543
1.45,3.509264945
1.46,3.646674423
1.47,3.781575456
1.48,3.913424715
1.49,4.041669611
1.5,4.165749922
1.51,4.285099499
1.52,4.399148048
1.53,4.507322967
1.54,4.609051267
1.55,4.703761529
1.56,4.790885933
1.57,4.869862325
1.58,4.940136322
1.59,5.001163463
1.6,5.052411378
1.61,5.093361983
1.62,5.123513688
1.63,5.142383613
1.64,5.149509805
1.65,5.144453438
1.66,5.12680101
1.67,5.096166506
1.68,5.05219353
1.69,4.994557398
1.7,4.922967184
1.71,4.837167706
1.72,4.736941444
1.73,4.622110391
1.74,4.492537815
1.75,4.34812994
1.76,4.188837514
1.77,4.01465729
1.78,3.825633377
1.79,3.62185848
1.8,3.403475006
1.81,3.17067604
1.82,2.923706176
1.83,2.662862198
1.84,2.388493611
1.85,2.101003013
1.86,1.800846294
1.87,1.488532677
1.88,1.164624576
1.89,0.829737282
1.9,0.484538465
1.91,0.129747493
1.92,-0.233865433
1.93,-0.605480333
1.94,-0.98422869
1.95,-1.369194881
1.96,-1.759417797
1.97,-2.153892649
1.98,-2.551572962
1.99,-2.951372752
2,-3.352168887
2.01,-3.752803624
2.02,-4.152087317
2.03,-4.548801302
2.04,-4.94170094
2.05,-5.329518815
2.06,-5.710968095
2.07,-6.084746021
2.08,-6.449537547
2.09,-6.804019094
2.1,-7.146862433
2.11,-7.476738671
2.12,-7.792322332
2.13,-8.092295536
2.14,-8.375352242
2.15,-8.640202561
2.16,-8.885577122
2.17,-9.110231477
2.18,-9.312950525
2.19,-9.492552963
2.2,-9.647895719
2.21,-9.777878384
2.22,-9.881447606
2.23,-9.957601446
2.24,-10.00539367
2.25,-10.02393797
2.26,-10.01241211
2.27,-9.97006193
2.28,-9.89620529
2.29,-9.790235829
2.3,-9.651626609
2.31,-9.479933585
2.32,-9.274798901
2.33,-9.035953995
2.34,-8.76322251
2.35,-8.456522973
2.36,-8.115871257
2.37,-7.741382795
2.38,-7.333274543
2.39,-6.891866679
2.4,-6.417584018
2.41,-5.910957154
2.42,-5.372623295
2.43,-4.803326801
2.44,-4.203919406
2.45,-3.575360124
2.46,-2.918714831
2.47,-2.235155509
2.48,-1.525959163
2.49,-0.792506397
2.5,-0.036279646
2.51,0.741138929
2.52,1.538069894
2.53,2.352739334
2.54,3.18328199
2.55,4.027744726
2.56,4.884090342
2.57,5.750201705
2.58,6.62388621
2.59,7.502880559
2.6,8.384855839
2.61,9.267422912
2.62,10.14813808
2.63,11.02450904
2.64,11.8940011
2.65,12.75404363
2.66,13.60203677
2.67,14.43535838
2.68,15.25137112
2.69,16.04742981
2.7,16.82088887
2.71,17.56911
2.72,18.28946994
2.73,18.97936829
2.74,19.63623556
