0,0
0.49992,14.038
1.0043,20.762
1.5063,18.393
2.0113,13.365
2.5211,13.299
3.0225,12.63
3.5266,10.209
4.0271,14.788
4.5131,-18.762
5.0086,-15.565
5.498,-13.329
6.0081,-12.429
6.5193,-9.6795
7.0412,-8.4527
7.5499,-6.9696
8.0537,-5.8042
8.561,-5.4726
9.0666,-4.1731
9.5664,-3.8578
10.053,-2.9054
10.567,-2.7049
11.046,-2.8297
11.541,-2.2099
12.041,-1.7547
12.557,-1.4785
13.069,-1.1447
13.569,-1.0093
14.082,-1.1128
14.592,-1.093
15.084,-1.1885
15.591,-0.72165
16.107,-1.3402
16.617,-0.62324
17.124,-0.4035
17.609,-0.51153
18.139,-0.55951
18.645,-0.23669
19.146,-0.48461
19.64,0.00075539
20.137,0.094077
20.651,0.016942
21.152,-0.17064
21.657,0.11903
22.152,-0.038419
22.649,-0.12911
23.148,0.070432
23.651,0.15844
24.153,0.072503
24.654,-0.037766
25.159,-0.074745
25.667,0.24904
26.175,0.071067
26.667,0.045884
27.166,-0.045866
27.657,0.081163
28.147,-0.081357
28.653,0.013655
29.159,-0.12219
29.665,0.030521
30.161,0.096884
30.645,0.072234
31.141,-0.059008
31.628,-0.024407
32.128,-0.13889
32.627,-0.12288
33.143,-0.051413
33.635,-0.054961
34.138,0.20146
34.651,-0.10955
35.162,-0.034082
35.664,0.063929
36.158,0.13296
36.649,-0.13801
37.147,-0.01884
37.638,0.064105
38.149,-0.14275
38.656,0.045018
39.158,0.05864
39.681,-0.061609
40.179,-0.062096
40.687,0.18215
41.201,0.099001
41.688,-0.049005
42.213,-0.20296
42.698,0.15069
43.213,-0.08221
43.736,0.0009129
44.242,0.074498
44.739,-0.056214
45.249,0.038352
45.734,-0.083207
46.21,0.15184
46.71,-0.073403
47.196,0.077108
47.706,0.12246
48.212,-0.0053909
48.71,-0.038486
49.21,-0.0058086
49.706,0.043756
50.199,-0.23164
50.714,0.02642
51.209,-0.10308
51.707,-0.054566
52.215,-0.064728
52.728,0.084956
53.224,0.062279
53.717,-0.038983
54.235,0.02095
54.73,-0.095809
55.24,0.020262
55.756,-0.047969
56.249,-0.004423
56.743,-0.13666
57.256,0.007419
57.778,-0.079523
58.276,0.038683
58.77,-0.064317
59.265,-0.091367
59.763,0.047041
60.256,-0.1361
60.765,0.2991
61.262,-0.092451
61.76,-0.004718
62.258,0.036721
62.737,-0.032932
63.243,0.10803
63.734,-0.15172
64.226,0.10362
64.726,0.061359
