8.5,6.26E-07,0.00053694,6.26E-04,5.37E-01
8.6,-2.80E-05,0.00048358,-2.80E-02,4.84E-01
8.7,-9.61E-06,0.00044484,-9.61E-03,4.45E-01
8.8,-1.11E-06,0.00041505,-1.11E-03,4.15E-01
8.9,6.81E-06,0.0004177,6.81E-03,4.18E-01
9,6.43E-06,0.00043592,6.43E-03,4.36E-01
9.1,1.33E-05,0.00050512,1.33E-02,5.05E-01
9.2,-1.26E-05,0.00048754,-1.26E-02,4.88E-01
9.3,1.18E-05,0.00055584,1.18E-02,5.56E-01
9.4,-1.82E-05,0.0005097,-1.82E-02,5.10E-01
9.5,-2.66E-06,0.00049278,-2.66E-03,4.93E-01
9.6,4.83E-06,0.00050024,4.83E-03,5.00E-01
9.7,-6.14E-07,0.00049382,-6.14E-04,4.94E-01
9.8,-8.14E-06,0.00045127,-8.14E-03,4.51E-01
9.9,-8.26E-06,0.00038693,-8.26E-03,3.87E-01
10,-4.39E-06,0.00031768,-4.39E-03,3.18E-01
