1,1,72.26906601,8.575785039
2,1,6.021684589,-1
3,1,37.06014567,46.25260666
4,1,44.32849305,16.21344896
5,1,30.30480727,31.80339271
6,1,78.50619615,53.77633825
7,1,79.00499184,9.921611367
8,1,82.42313375,19.72620528
9,2,75.45196208,18.81732768
10,2,1.859803119,23.19926745
11,2,68.32367947,85.34301078
12,3,72.34384604,39.66807565
13,3,38.81940191,6.033932286
14,3,39.77265769,21.51672847
15,3,51.0774986,11.25934088
16,4,47.30839554,19.95439541
