4.191,0.291,0.112,,0.047704918
4.214,0.291,0.124,,0.047704918
4.235,0.254,0.112,,0.041639344
4.258,0.229,0.112,,0.037540984
4.28,0.198,0.124,,0.032459016
4.302,0.124,0.112,,0.020327869
4.324,0.074,0.112,,0.012131148
4.347,0.006,0.124,,0.000983607
4.368,-0.068,0.118,,-0.011147541
4.391,-0.13,0.112,,-0.021311475
4.413,-0.192,0.124,,-0.03147541
4.436,-0.248,0.118,,-0.040655738
4.457,-0.273,0.118,,-0.044754098
4.48,-0.273,0.13,,-0.044754098
4.503,-0.291,0.118,,-0.047704918
4.525,-0.273,0.118,,-0.044754098
4.547,-0.236,0.13,,-0.038688525
4.569,-0.198,0.118,,-0.032459016
4.592,-0.13,0.118,,-0.021311475
4.613,-0.068,0.13,,-0.011147541
4.636,-0.012,0.118,,-0.001967213
4.669,0.068,0.118,,0.011147541
4.691,0.136,0.118,,0.022295082
4.713,0.198,0.13,,0.032459016
4.736,0.217,0.124,,0.03557377
4.777,0.279,0.124,,0.045737705
4.801,0.279,0.13,,0.045737705
4.824,0.267,0.118,,0.043770492
4.848,0.248,0.13,,0.040655738
4.871,0.192,0.118,,0.03147541
4.896,0.155,0.136,,0.025409836
4.919,0.093,0.124,,0.015245902
4.943,0.031,0.124,,0.005081967
4.966,-0.025,0.13,,-0.004098361
4.99,-0.112,0.118,,-0.018360656
5.015,-0.161,0.136,,-0.026393443
5.038,-0.217,0.124,,-0.03557377
5.062,-0.248,0.13,,-0.040655738
5.096,-0.254,0.136,,-0.041639344
5.12,-0.26,0.124,,-0.042622951
5.144,-0.229,0.136,,-0.037540984
5.168,-0.192,0.13,,-0.03147541
5.192,-0.136,0.124,,-0.022295082
5.215,-0.099,0.136,,-0.016229508
5.239,-0.025,0.124,,-0.004098361
5.263,0.05,0.136,,0.008196721
5.287,0.105,0.124,,0.017213115
5.31,0.174,0.136,,0.02852459
5.334,0.198,0.13,,0.032459016
5.359,0.242,0.124,,0.039672131
5.387,0.254,0.124,,0.041639344
5.411,0.273,0.136,,0.044754098
5.435,0.248,0.13,,0.040655738
5.459,0.223,0.13,,0.036557377
5.482,0.186,0.143,,0.030491803
5.506,0.13,0.13,,0.021311475
5.53,0.081,0.143,,0.013278689
5.554,0.006,0.13,,0.000983607
5.578,-0.043,0.136,,-0.00704918
5.613,-0.13,0.136,,-0.021311475
5.636,-0.205,0.13,,-0.033606557
5.66,-0.223,0.136,,-0.036557377
5.684,-0.242,0.143,,-0.039672131
5.708,-0.254,0.13,,-0.041639344
5.731,-0.236,0.143,,-0.038688525
5.755,-0.217,0.13,,-0.03557377
5.779,-0.161,0.143,,-0.026393443
5.803,-0.124,0.13,,-0.020327869
5.827,-0.043,0.136,,-0.00704918
5.851,0.019,0.143,,0.003114754
5.875,0.056,0.13,,0.009180328
5.898,0.13,0.143,,0.021311475
5.922,0.155,0.136,,0.025409836
5.945,0.217,0.149,,0.03557377
5.97,0.223,0.136,,0.036557377
5.999,0.254,0.149,,0.041639344
6.022,0.248,0.13,,0.040655738
6.046,0.236,0.143,,0.038688525
6.07,0.18,0.136,,0.029508197
6.104,0.118,0.136,,0.019344262
6.128,0.093,0.149,,0.015245902
6.152,0.031,0.143,,0.005081967
6.176,-0.031,0.136,,-0.005081967
6.199,-0.087,0.149,,-0.014262295
6.223,-0.143,0.136,,-0.023442623
6.247,-0.174,0.149,,-0.02852459
6.271,-0.223,0.136,,-0.036557377
6.295,-0.229,0.149,,-0.037540984
6.318,-0.236,0.143,,-0.038688525
6.343,-0.223,0.136,,-0.036557377
6.366,-0.167,0.149,,-0.027377049
6.39,-0.149,0.136,,-0.02442623
6.413,-0.093,0.149,,-0.015245902
6.438,-0.031,0.136,,-0.005081967
6.461,0.031,0.149,,0.005081967
6.485,0.074,0.149,,0.012131148
6.509,0.13,0.136,,0.021311475
6.532,0.18,0.155,,0.029508197
6.567,0.217,0.155,,0.03557377
6.591,0.217,0.143,,0.03557377
6.62,0.223,0.143,,0.036557377
6.644,0.242,0.149,,0.039672131
6.667,0.198,0.149,,0.032459016
6.692,0.167,0.143,,0.027377049
6.715,0.118,0.155,,0.019344262
6.739,0.05,0.143,,0.008196721
6.762,0.025,0.155,,0.004098361
6.787,-0.043,0.149,,-0.00704918
6.811,-0.087,0.149,,-0.014262295
6.834,-0.149,0.155,,-0.02442623
6.858,-0.18,0.143,,-0.029508197
6.882,-0.205,0.155,,-0.033606557
6.906,-0.229,0.143,,-0.037540984
6.929,-0.198,0.155,,-0.032459016
6.953,-0.217,0.149,,-0.03557377
6.978,-0.161,0.155,,-0.026393443
7.001,-0.13,0.155,,-0.021311475
7.025,-0.093,0.143,,-0.015245902
7.048,-0.012,0.155,,-0.001967213
7.073,0.019,0.143,,0.003114754
7.096,0.074,0.161,,0.012131148
7.13,0.143,0.161,,0.023442623
7.155,0.161,0.149,,0.026393443
7.178,0.211,0.155,,0.034590164
7.202,0.211,0.155,,0.034590164
7.23,0.223,0.161,,0.036557377
7.255,0.205,0.149,,0.033606557
7.279,0.192,0.161,,0.03147541
7.302,0.155,0.155,,0.025409836
7.326,0.112,0.149,,0.018360656
7.349,0.068,0.161,,0.011147541
7.374,0.006,0.149,,0.000983607
7.397,-0.025,0.161,,-0.004098361
7.421,-0.105,0.149,,-0.017213115
7.444,-0.136,0.161,,-0.022295082
7.469,-0.174,0.161,,-0.02852459
7.493,-0.205,0.155,,-0.033606557
7.527,-0.205,0.155,,-0.033606557
7.551,-0.192,0.161,,-0.03147541
7.575,-0.18,0.155,,-0.029508197
7.599,-0.149,0.167,,-0.02442623
7.623,-0.105,0.155,,-0.017213115
7.646,-0.037,0.167,,-0.006065574
7.67,0,0.155,,0
7.693,0.062,0.155,,0.010163934
7.718,0.105,0.167,,0.017213115
7.741,0.13,0.155,,0.021311475
7.765,0.192,0.167,,0.03147541
7.789,0.198,0.155,,0.032459016
7.812,0.217,0.167,,0.03557377
7.842,0.211,0.155,,0.034590164
7.865,0.205,0.167,,0.033606557
7.889,0.18,0.155,,0.029508197
7.912,0.149,0.174,,0.02442623
7.937,0.093,0.161,,0.015245902
7.961,0.05,0.161,,0.008196721
7.984,0,0.174,,0
8.008,-0.05,0.161,,-0.008196721
8.031,-0.093,0.174,,-0.015245902
8.056,-0.149,0.155,,-0.02442623
8.079,-0.167,0.167,,-0.027377049
8.103,-0.198,0.161,,-0.032459016
8.138,-0.205,0.161,,-0.033606557
8.161,-0.18,0.167,,-0.029508197
8.185,-0.167,0.167,,-0.027377049
8.208,-0.118,0.161,,-0.019344262
8.233,-0.087,0.174,,-0.014262295
8.257,-0.043,0.161,,-0.00704918
8.28,0.025,0.174,,0.004098361
8.304,0.05,0.161,,0.008196721
8.328,0.099,0.167,,0.016229508
8.352,0.149,0.174,,0.02442623
8.375,0.167,0.161,,0.027377049
8.399,0.198,0.174,,0.032459016
8.422,0.198,0.161,,0.032459016
8.463,0.205,0.174,,0.033606557
8.487,0.18,0.167,,0.029508197
8.51,0.155,0.167,,0.025409836
8.534,0.112,0.174,,0.018360656
8.558,0.074,0.167,,0.012131148
8.582,0.037,0.18,,0.006065574
8.606,-0.037,0.167,,-0.006065574
8.629,-0.062,0.174,,-0.010163934
8.653,-0.112,0.174,,-0.018360656
8.676,-0.161,0.167,,-0.026393443
8.701,-0.186,0.174,,-0.030491803
8.724,-0.205,0.167,,-0.033606557
8.748,-0.192,0.18,,-0.03147541
8.772,-0.186,0.167,,-0.030491803
8.796,-0.149,0.18,,-0.02442623
8.82,-0.13,0.174,,-0.021311475
8.843,-0.074,0.167,,-0.012131148
8.867,-0.031,0.18,,-0.005081967
8.89,0.012,0.167,,0.001967213
8.915,0.081,0.18,,0.013278689
8.938,0.087,0.167,,0.014262295
8.962,0.143,0.18,,0.023442623
8.986,0.161,0.174,,0.026393443
9.009,0.18,0.167,,0.029508197
9.033,0.198,0.18,,0.032459016
9.078,0.186,0.174,,0.030491803
9.101,0.167,0.18,,0.027377049
9.125,0.136,0.174,,0.022295082
9.149,0.099,0.186,,0.016229508
9.183,0.037,0.186,,0.006065574
9.207,-0.037,0.174,,-0.006065574
9.231,-0.05,0.186,,-0.008196721
9.255,-0.105,0.174,,-0.017213115
9.278,-0.136,0.18,,-0.022295082
9.303,-0.18,0.18,,-0.029508197
9.327,-0.18,0.174,,-0.029508197
9.35,-0.186,0.186,,-0.030491803
9.374,-0.198,0.174,,-0.032459016
9.398,-0.143,0.186,,-0.023442623
9.433,-0.099,0.186,,-0.016229508
9.457,-0.068,0.174,,-0.011147541
9.48,-0.006,0.186,,-0.000983607
9.504,0.019,0.18,,0.003114754
9.528,0.068,0.18,,0.011147541
9.552,0.118,0.186,,0.019344262
9.575,0.13,0.174,,0.021311475
9.599,0.174,0.186,,0.02852459
9.623,0.167,0.174,,0.027377049
9.647,0.198,0.186,,0.032459016
9.671,0.174,0.18,,0.02852459
9.71,0.161,0.18,,0.026393443
9.733,0.124,0.192,,0.020327869
9.757,0.081,0.18,,0.013278689
9.78,0.056,0.192,,0.009180328
9.804,0,0.18,,0
9.828,-0.031,0.18,,-0.005081967
9.852,-0.081,0.192,,-0.013278689
9.875,-0.112,0.18,,-0.018360656
9.899,-0.143,0.192,,-0.023442623
9.924,-0.174,0.18,,-0.02852459
9.947,-0.161,0.192,,-0.026393443
9.971,-0.18,0.186,,-0.029508197
9.994,-0.155,0.186,,-0.025409836
10.019,-0.124,0.192,,-0.020327869
10.042,-0.093,0.18,,-0.015245902
10.066,-0.05,0.192,,-0.008196721
10.09,-0.025,0.18,,-0.004098361
10.114,0.037,0.192,,0.006065574
10.138,0.062,0.186,,0.010163934
10.161,0.112,0.186,,0.018360656
10.196,0.161,0.192,,0.026393443
10.22,0.174,0.192,,0.02852459
10.243,0.186,0.186,,0.030491803
10.268,0.18,0.198,,0.029508197
10.291,0.174,0.186,,0.02852459
10.321,0.143,0.186,,0.023442623
10.344,0.112,0.192,,0.018360656
10.368,0.087,0.198,,0.014262295
10.404,0.025,0.192,,0.004098361
10.427,-0.012,0.186,,-0.001967213
10.452,-0.056,0.198,,-0.009180328
10.476,-0.105,0.186,,-0.017213115
10.499,-0.136,0.198,,-0.022295082
10.524,-0.18,0.186,,-0.029508197
10.547,-0.161,0.198,,-0.026393443
10.572,-0.174,0.186,,-0.02852459
10.595,-0.143,0.198,,-0.023442623
10.62,-0.118,0.192,,-0.019344262
10.643,-0.099,0.192,,-0.016229508
10.668,-0.062,0.205,,-0.010163934
10.692,-0.019,0.186,,-0.003114754
10.716,0.019,0.198,,0.003114754
10.74,0.056,0.192,,0.009180328
10.764,0.105,0.198,,0.017213115
10.788,0.112,0.192,,0.018360656
10.812,0.155,0.198,,0.025409836
10.836,0.167,0.198,,0.027377049
10.86,0.174,0.192,,0.02852459
10.889,0.167,0.192,,0.027377049
10.914,0.161,0.205,,0.026393443
10.937,0.124,0.192,,0.020327869
10.962,0.105,0.198,,0.017213115
10.985,0.068,0.205,,0.011147541
11.009,0.025,0.192,,0.004098361
11.034,-0.006,0.205,,-0.000983607
11.057,-0.05,0.192,,-0.008196721
11.082,-0.087,0.205,,-0.014262295
11.105,-0.136,0.192,,-0.022295082
11.13,-0.136,0.205,,-0.022295082
11.153,-0.167,0.198,,-0.027377049
11.178,-0.161,0.198,,-0.026393443
11.202,-0.155,0.205,,-0.025409836
11.236,-0.118,0.205,,-0.019344262
11.261,-0.087,0.198,,-0.014262295
11.284,-0.043,0.205,,-0.00704918
11.309,-0.019,0.198,,-0.003114754
11.333,0.025,0.211,,0.004098361
11.367,0.081,0.211,,0.013278689
11.392,0.118,0.198,,0.019344262
11.416,0.143,0.211,,0.023442623
11.44,0.149,0.198,,0.02442623
11.464,0.167,0.211,,0.027377049
11.493,0.167,0.198,,0.027377049
11.517,0.155,0.211,,0.025409836
11.542,0.124,0.198,,0.020327869
11.565,0.099,0.217,,0.016229508
11.59,0.062,0.198,,0.010163934
11.613,0.05,0.211,,0.008196721
11.637,-0.012,0.205,,-0.001967213
11.661,-0.043,0.205,,-0.00704918
11.685,-0.081,0.211,,-0.013278689
11.709,-0.124,0.205,,-0.020327869
11.733,-0.124,0.211,,-0.020327869
11.758,-0.155,0.198,,-0.025409836
11.781,-0.155,0.211,,-0.025409836
11.806,-0.161,0.205,,-0.026393443
11.829,-0.124,0.211,,-0.020327869
11.853,-0.105,0.211,,-0.017213115
11.877,-0.068,0.198,,-0.011147541
11.901,-0.037,0.217,,-0.006065574
11.926,0,0.205,,0
11.949,0.056,0.217,,0.009180328
11.974,0.062,0.205,,0.010163934
11.997,0.118,0.217,,0.019344262
12.022,0.124,0.205,,0.020327869
12.045,0.149,0.211,,0.02442623
12.075,0.143,0.205,,0.023442623
12.099,0.161,0.217,,0.026393443
12.123,0.136,0.205,,0.022295082
12.147,0.136,0.217,,0.022295082
12.17,0.099,0.211,,0.016229508
12.195,0.074,0.211,,0.012131148
12.218,0.037,0.217,,0.006065574
12.253,-0.012,0.217,,-0.001967213
12.278,-0.056,0.205,,-0.009180328
12.313,-0.081,0.217,,-0.013278689
12.336,-0.124,0.217,,-0.020327869
12.361,-0.143,0.211,,-0.023442623
12.384,-0.143,0.223,,-0.023442623
12.409,-0.136,0.205,,-0.022295082
12.432,-0.112,0.223,,-0.018360656
12.457,-0.112,0.205,,-0.018360656
12.481,-0.062,0.223,,-0.010163934
12.505,-0.037,0.211,,-0.006065574
12.529,0,0.217,,0
12.553,0.037,0.223,,0.006065574
12.577,0.043,0.211,,0.00704918
12.6,0.105,0.223,,0.017213115
12.625,0.112,0.211,,0.018360656
12.648,0.149,0.223,,0.02442623
12.678,0.155,0.217,,0.025409836
12.703,0.149,0.223,,0.02442623
12.726,0.13,0.211,,0.021311475
12.75,0.118,0.223,,0.019344262
12.774,0.105,0.211,,0.017213115
12.798,0.087,0.223,,0.014262295
12.823,0.037,0.217,,0.006065574
12.846,0.025,0.223,,0.004098361
12.871,-0.031,0.223,,-0.005081967
12.894,-0.068,0.211,,-0.011147541
12.919,-0.093,0.229,,-0.015245902
12.942,-0.124,0.217,,-0.020327869
12.967,-0.118,0.223,,-0.019344262
12.99,-0.143,0.217,,-0.023442623
13.014,-0.13,0.229,,-0.021311475
13.039,-0.136,0.217,,-0.022295082
13.062,-0.099,0.223,,-0.016229508
13.087,-0.081,0.229,,-0.013278689
13.11,-0.037,0.217,,-0.006065574
13.135,0.006,0.229,,0.000983607
13.158,0.025,0.217,,0.004098361
13.183,0.062,0.229,,0.010163934
13.207,0.074,0.217,,0.012131148
13.23,0.118,0.229,,0.019344262
13.271,0.143,0.223,,0.023442623
13.306,0.136,0.223,,0.022295082
13.329,0.167,0.223,,0.027377049
13.354,0.124,0.229,,0.020327869
13.378,0.105,0.217,,0.017213115
13.401,0.087,0.229,,0.014262295
13.426,0.043,0.217,,0.00704918
13.449,0.031,0.236,,0.005081967
13.474,-0.025,0.223,,-0.004098361
13.497,-0.043,0.229,,-0.00704918
13.522,-0.081,0.223,,-0.013278689
13.545,-0.105,0.229,,-0.017213115
13.57,-0.124,0.229,,-0.020327869
13.594,-0.136,0.223,,-0.022295082
13.617,-0.13,0.236,,-0.021311475
13.642,-0.118,0.223,,-0.019344262
13.665,-0.093,0.236,,-0.015245902
13.69,-0.093,0.223,,-0.015245902
13.713,-0.043,0.236,,-0.00704918
13.738,-0.019,0.229,,-0.003114754
13.762,0.006,0.223,,0.000983607
13.786,0.05,0.236,,0.008196721
13.81,0.074,0.229,,0.012131148
13.833,0.118,0.236,,0.019344262
13.863,0.13,0.236,,0.021311475
13.887,0.13,0.236,,0.021311475
13.911,0.143,0.229,,0.023442623
13.935,0.13,0.236,,0.021311475
13.959,0.118,0.229,,0.019344262
13.983,0.118,0.242,,0.019344262
14.007,0.087,0.229,,0.014262295
14.031,0.068,0.236,,0.011147541
14.055,0.025,0.229,,0.004098361
14.079,-0.012,0.236,,-0.001967213
14.103,-0.05,0.242,,-0.008196721
14.127,-0.068,0.229,,-0.011147541
14.151,-0.081,0.242,,-0.013278689
14.175,-0.105,0.229,,-0.017213115
14.199,-0.112,0.242,,-0.018360656
14.234,-0.118,0.242,,-0.019344262
14.258,-0.118,0.229,,-0.019344262
14.282,-0.081,0.242,,-0.013278689
14.317,-0.031,0.242,,-0.005081967
14.341,-0.031,0.229,,-0.005081967
14.365,0.019,0.242,,0.003114754
14.388,0.043,0.236,,0.00704918
14.413,0.068,0.236,,0.011147541
14.454,0.112,0.242,,0.018360656
14.477,0.124,0.229,,0.020327869
14.501,0.13,0.242,,0.021311475
14.525,0.105,0.229,,0.017213115
14.549,0.13,0.248,,0.021311475
14.573,0.099,0.236,,0.016229508
14.597,0.099,0.242,,0.016229508
14.621,0.068,0.242,,0.011147541
14.645,0.037,0.236,,0.006065574
14.669,0.006,0.248,,0.000983607
14.693,-0.012,0.236,,-0.001967213
14.717,-0.031,0.248,,-0.005081967
14.74,-0.074,0.236,,-0.012131148
14.765,-0.081,0.248,,-0.013278689
14.789,-0.105,0.236,,-0.017213115
14.813,-0.105,0.242,,-0.017213115
14.837,-0.118,0.248,,-0.019344262
14.861,-0.105,0.236,,-0.017213115
14.885,-0.081,0.248,,-0.013278689
14.909,-0.068,0.236,,-0.011147541
14.933,-0.037,0.248,,-0.006065574
14.958,-0.012,0.242,,-0.001967213
14.981,0.019,0.248,,0.003114754
15.005,0.043,0.242,,0.00704918
15.034,0.081,0.248,,0.013278689
15.059,0.093,0.236,,0.015245902
15.082,0.112,0.254,,0.018360656
15.107,0.112,0.242,,0.018360656
15.131,0.136,0.248,,0.022295082
15.154,0.112,0.248,,0.018360656
15.19,0.093,0.242,,0.015245902
15.214,0.093,0.248,,0.015245902
15.237,0.068,0.248,,0.011147541
15.262,0.031,0.242,,0.005081967
15.285,0.012,0.254,,0.001967213
15.31,-0.025,0.242,,-0.004098361
15.333,-0.043,0.254,,-0.00704918
15.368,-0.074,0.254,,-0.012131148
15.392,-0.105,0.242,,-0.017213115
15.416,-0.112,0.254,,-0.018360656
15.44,-0.118,0.242,,-0.019344262
15.464,-0.093,0.254,,-0.015245902
15.488,-0.087,0.248,,-0.014262295
15.513,-0.074,0.248,,-0.012131148
15.536,-0.037,0.254,,-0.006065574
15.56,-0.012,0.248,,-0.001967213
15.584,0.019,0.26,,0.003114754
15.608,0.031,0.248,,0.005081967
15.638,0.05,0.254,,0.008196721
15.662,0.081,0.248,,0.013278689
15.686,0.105,0.26,,0.017213115
15.709,0.112,0.248,,0.018360656
15.734,0.118,0.26,,0.019344262
15.757,0.105,0.248,,0.017213115
15.782,0.118,0.26,,0.019344262
15.805,0.087,0.248,,0.014262295
15.83,0.074,0.248,,0.012131148
15.854,0.068,0.26,,0.011147541
15.877,0.031,0.248,,0.005081967
15.902,0.006,0.26,,0.000983607
15.925,-0.019,0.248,,-0.003114754
15.95,-0.05,0.26,,-0.008196721
15.973,-0.087,0.248,,-0.014262295
15.997,-0.081,0.26,,-0.013278689
16.022,-0.105,0.26,,-0.017213115
16.045,-0.105,0.248,,-0.017213115
16.07,-0.099,0.267,,-0.016229508
16.093,-0.087,0.248,,-0.014262295
16.118,-0.074,0.26,,-0.012131148
16.153,-0.037,0.26,,-0.006065574
16.176,-0.006,0.254,,-0.000983607
16.201,0.019,0.267,,0.003114754
16.23,0.043,0.26,,0.00704918
16.254,0.062,0.26,,0.010163934
16.278,0.074,0.254,,0.012131148
16.302,0.105,0.267,,0.017213115
16.326,0.105,0.254,,0.017213115
16.35,0.124,0.267,,0.020327869
16.384,0.112,0.267,,0.018360656
16.409,0.099,0.254,,0.016229508
16.432,0.093,0.267,,0.015245902
16.456,0.056,0.254,,0.009180328
16.48,0.043,0.26,,0.00704918
16.504,0.019,0.267,,0.003114754
16.528,-0.012,0.254,,-0.001967213
16.552,-0.037,0.267,,-0.006065574
16.575,-0.062,0.254,,-0.010163934
16.6,-0.081,0.267,,-0.013278689
16.624,-0.105,0.254,,-0.017213115
16.648,-0.093,0.267,,-0.015245902
16.672,-0.105,0.26,,-0.017213115
16.696,-0.081,0.26,,-0.013278689
16.72,-0.087,0.273,,-0.014262295
16.743,-0.062,0.26,,-0.010163934
16.768,-0.031,0.273,,-0.005081967
16.792,-0.025,0.26,,-0.004098361
16.821,0.025,0.267,,0.004098361
16.846,0.05,0.26,,0.008196721
16.869,0.05,0.273,,0.008196721
16.893,0.074,0.26,,0.012131148
16.918,0.105,0.273,,0.017213115
16.941,0.099,0.26,,0.016229508
16.965,0.124,0.273,,0.020327869
16.989,0.099,0.267,,0.016229508
17.013,0.099,0.267,,0.016229508
17.037,0.081,0.273,,0.013278689
17.061,0.062,0.26,,0.010163934
17.084,0.05,0.273,,0.008196721
17.12,0.012,0.273,,0.001967213
17.144,-0.025,0.26,,-0.004098361
17.167,-0.031,0.273,,-0.005081967
17.192,-0.074,0.26,,-0.012131148
17.215,-0.074,0.273,,-0.012131148
17.24,-0.093,0.267,,-0.015245902
17.264,-0.081,0.273,,-0.013278689
