1	0	6	6	6	233.048	1135.581
2	0	16	16	16	1322.019	1127.106
3	0	50	50	50	802.957	1425.832
4	0	77	77	77	114.406	959.735
5	0	42	42	42	124.999	970.328
6	0	19	19	19	139.829	991.514
7	0	42	42	42	146.185	1004.226
8	0	60	60	60	158.897	1019.057
9	0	19	19	19	171.608	1027.531
10	0	22	22	22	182.201	1044.480
11	0	63	63	63	182.201	1061.429
12	0	51	51	51	177.964	1074.141
13	0	65	65	65	182.201	1088.971
14	0	31	31	31	197.032	1103.801
15	0	8	8	8	216.099	1118.632
16	0	18	18	18	241.523	1154.648
17	0	33	33	33	247.879	1169.479
18	0	44	44	44	241.523	1186.428
19	0	64	64	64	235.167	1203.377
20	0	9	9	9	256.353	1216.088
21	0	52	52	52	264.828	1237.275
22	0	48	48	48	266.946	1258.461
23	0	32	32	32	279.658	1283.884
24	0	15	15	15	298.726	1298.714
25	0	9	9	9	298.726	1315.663
26	0	30	30	30	311.437	1345.324
27	0	80	80	80	322.030	1366.510
28	0	92	92	92	338.979	1389.815
29	0	74	74	74	366.521	1404.646
30	0	67	67	67	387.708	1404.646
31	0	70	70	70	408.894	1402.527
32	0	55	55	55	427.961	1396.171
33	0	48	48	48	442.792	1387.697
34	0	41	41	41	457.622	1377.103
35	0	34	34	34	480.927	1358.036
36	0	5	5	5	504.232	1358.036
37	0	34	34	34	523.299	1370.748
38	0	61	61	61	552.960	1370.748
39	0	44	44	44	580.502	1364.392
40	0	53	53	53	608.044	1355.917
41	0	21	21	21	633.468	1355.917
42	0	43	43	43	661.010	1377.103
43	0	48	48	48	669.484	1396.171
44	0	36	36	36	690.670	1408.883
45	0	32	32	32	713.975	1417.357
46	0	28	28	28	737.280	1417.357
47	0	29	29	29	769.059	1417.357
48	0	63	63	63	822.025	1425.832
49	0	65	65	65	836.855	1430.069
50	0	144	144	144	855.923	1444.899
51	0	77	77	77	872.872	1451.255
52	0	146	146	146	891.939	1463.967
53	0	70	70	70	911.007	1466.086
54	0	53	53	53	938.549	1472.441
55	0	13	13	13	959.735	1480.916
56	0	36	36	36	976.684	1487.272
57	0	71	71	71	1004.226	1491.509
58	0	57	57	57	1027.531	1491.509
59	0	69	69	69	1050.836	1491.509
60	0	18	18	18	1074.141	1480.916
61	0	15	15	15	1088.971	1463.967
62	0	14	14	14	1105.920	1463.967
63	0	41	41	41	1129.225	1472.441
64	0	111	111	111	1150.411	1472.441
65	0	28	28	28	1158.885	1453.374
66	0	17	17	17	1175.834	1444.899
67	0	12	12	12	1188.546	1427.950
68	0	24	24	24	1211.851	1421.594
69	0	8	8	8	1233.037	1396.171
70	0	9	9	9	1243.630	1377.103
71	0	7	7	7	1249.986	1360.155
72	0	14	14	14	1249.986	1345.324
73	0	22	22	22	1245.749	1322.019
74	0	10	10	10	1245.749	1302.952
75	0	29	29	29	1262.698	1281.766
76	0	43	43	43	1279.647	1266.935
77	0	18	18	18	1283.884	1243.630
78	0	12	12	12	1292.359	1224.563
79	0	26	26	26	1307.189	1201.258
80	0	21	21	21	1315.663	1184.309
81	0	7	7	7	1317.782	1165.241
82	0	18	18	18	1317.782	1148.292
83	0	18	18	18	1330.494	1099.564
84	0	24	24	24	1330.494	1078.378
85	0	73	73	73	1326.257	1061.429
86	0	46	46	46	1313.545	1046.599
87	0	47	47	47	1315.663	1021.175
88	0	71	71	71	1328.375	999.989
89	0	16	16	16	1328.375	978.803
