1	0	100	100	100	8.474	1341.087
2	0	150	150	150	1425.832	633.468
3	0	85	85	85	364.403	1665.236
4	0	112	112	112	10.593	1366.510
5	0	171	171	171	23.305	1377.103
6	0	171	171	171	31.779	1394.052
7	0	152	152	152	27.542	1415.239
8	0	88	88	88	38.135	1427.950
9	0	87	87	87	52.966	1438.543
10	0	148	148	148	52.966	1455.492
11	0	150	150	150	55.084	1474.560
12	0	147	147	147	55.084	1489.390
13	0	127	127	127	55.084	1508.458
14	0	105	105	105	67.796	1521.170
15	0	104	104	104	84.745	1529.644
16	0	86	86	86	101.694	1544.474
17	0	64	64	64	120.761	1557.186
18	0	114	114	114	129.236	1572.017
19	0	91	91	91	152.541	1597.440
20	0	101	101	101	169.490	1608.033
21	0	100	100	100	199.150	1641.931
22	0	95	95	95	222.455	1656.761
23	0	129	129	129	237.286	1669.473
24	0	106	106	106	258.472	1675.829
25	0	119	119	119	279.658	1677.948
26	0	154	154	154	296.607	1684.303
27	0	172	172	172	322.030	1684.303
28	0	140	140	140	332.623	1667.354
29	0	141	141	141	351.691	1671.592
30	0	215	215	215	381.352	1680.066
31	0	197	197	197	398.301	1686.422
32	0	102	102	102	408.894	1671.592
33	0	183	183	183	423.724	1680.066
34	0	147	147	147	440.673	1684.303
35	0	213	213	213	453.385	1694.896
36	0	141	141	141	472.452	1690.659
37	0	140	140	140	485.164	1684.303
38	0	173	173	173	502.113	1680.066
39	0	71	71	71	516.943	1660.999
40	0	120	120	120	542.367	1652.524
41	0	91	91	91	557.197	1639.812
42	0	83	83	83	582.621	1614.389
43	0	83	83	83	593.214	1605.914
44	0	69	69	69	603.807	1591.084
45	0	58	58	58	622.875	1580.491
46	0	81	81	81	646.179	1580.491
47	0	93	93	93	677.959	1580.491
48	0	106	106	106	692.789	1593.203
49	0	72	72	72	718.212	1599.559
50	0	74	74	74	735.161	1595.321
51	0	93	93	93	749.992	1599.559
52	0	50	50	50	773.297	1612.270
53	0	59	59	59	790.246	1616.508
54	0	64	64	64	813.550	1627.101
55	0	66	66	66	836.855	1627.101
56	0	43	43	43	843.211	1614.389
57	0	67	67	67	849.567	1599.559
58	0	26	26	26	879.228	1593.203
59	0	34	34	34	898.295	1584.728
60	0	20	20	20	919.481	1572.017
61	0	17	17	17	936.430	1563.542
62	0	16	16	16	947.023	1550.830
63	0	23	23	23	949.142	1531.763
64	0	37	37	37	949.142	1512.695
65	0	22	22	22	963.972	1497.865
66	0	32	32	32	980.921	1487.272
67	0	58	58	58	993.633	1474.560
68	0	43	43	43	999.989	1455.492
69	0	33	33	33	999.989	1425.832
70	0	62	62	62	1002.108	1400.408
71	0	66	66	66	1006.345	1381.341
72	0	78	78	78	1019.057	1358.036
73	0	68	68	68	1027.531	1336.850
74	0	61	61	61	1040.243	1309.308
75	0	63	63	63	1046.599	1294.477
76	0	47	47	47	1059.310	1271.172
77	0	64	64	64	1080.497	1254.223
78	0	54	54	54	1093.208	1224.563
79	0	67	67	67	1110.157	1201.258
80	0	81	81	81	1114.395	1186.428
81	0	65	65	65	1129.225	1165.241
82	0	63	63	63	1144.055	1148.292
83	0	111	111	111	1148.292	1131.344
84	0	103	103	103	1158.885	1110.157
85	0	63	63	63	1175.834	1093.208
86	0	62	62	62	1188.546	1072.022
87	0	70	70	70	1201.258	1052.954
88	0	104	104	104	1213.970	1038.124
89	0	63	63	63	1237.275	1021.175
90	0	62	62	62	1243.630	1002.108
91	0	61	61	61	1264.817	985.159
92	0	50	50	50	1283.884	961.854
93	0	44	44	44	1298.714	944.905
94	0	45	45	45	1309.308	927.956
95	0	47	47	47	1322.019	913.125
96	0	44	44	44	1330.494	887.702
97	0	58	58	58	1345.324	872.872
98	0	50	50	50	1351.680	851.686
99	0	40	40	40	1353.799	832.618
100	0	42	42	42	1355.917	809.313
101	0	55	55	55	1368.629	794.483
102	0	53	53	53	1381.341	769.059
103	0	32	32	32	1389.815	747.873
104	0	43	43	43	1404.646	718.212
105	0	46	46	46	1408.883	690.670
106	0	61	61	61	1421.594	663.128
107	0	84	84	84	1417.357	614.400
108	0	49	49	49	1408.883	597.451
109	0	97	97	97	1411.001	569.909
110	0	104	104	104	1417.357	533.892
111	0	110	110	110	1427.950	508.469
112	0	48	48	48	1427.950	476.690
113	0	61	61	61	1427.950	457.622
