1	0	30	30	30	444	1260
2	0	124	124	124	1310	1246
3	0	89	89	89	908	1664
4	0	24	24	24	446	1294
5	0	46	46	46	456	1316
6	0	67	67	67	464	1334
7	0	71	71	71	472	1352
8	0	69	69	69	486	1376
9	0	80	80	80	496	1394
10	0	87	87	87	508	1420
11	0	124	124	124	516	1448
12	0	183	183	183	534	1476
13	0	42	42	42	550	1512
14	0	41	41	41	572	1530
15	0	12	12	12	586	1552
16	0	12	12	12	604	1568
17	0	61	61	61	630	1588
18	0	62	62	62	650	1606
19	0	46	46	46	686	1640
20	0	32	32	32	716	1656
21	0	63	63	63	754	1662
22	0	58	58	58	812	1662
23	0	72	72	72	872	1662
24	0	65	65	65	784	1664
25	0	54	54	54	850	1664
26	0	85	85	85	932	1662
27	0	159	159	159	982	1672
28	0	82	82	82	1004	1674
29	0	73	73	73	1062	1660
30	0	85	85	85	1034	1672
31	0	96	96	96	1094	1650
32	0	94	94	94	1106	1640
33	0	73	73	73	1126	1622
34	0	83	83	83	1150	1620
35	0	49	49	49	1170	1608
36	0	33	33	33	1182	1594
37	0	32	32	32	1196	1580
38	0	69	69	69	1222	1548
39	0	61	61	61	1234	1532
40	0	54	54	54	1262	1496
41	0	41	41	41	1210	1566
42	0	41	41	41	1250	1512
43	0	113	113	113	1274	1470
44	0	113	113	113	1278	1448
45	0	103	103	103	1284	1414
46	0	130	130	130	1300	1378
47	0	150	150	150	1308	1342
48	0	130	130	130	1314	1306
49	0	145	145	145	1314	1292
50	0	96	96	96	1272	1416
51	0	88	88	88	1266	1430
52	0	90	90	90	1260	1442
53	0	97	97	97	1260	1458
54	0	76	76	76	1260	1470
55	0	146	146	146	1300	1400
56	0	152	152	152	1308	1364
57	0	148	148	148	1316	1322
58	0	129	129	129	1316	1272
59	0	133	133	133	1294	1224
60	0	112	112	112	1290	1198
