1	0	54	54	54	608.044	1398.290
2	0	25	25	25	1389.815	1404.646
3	0	15	15	15	1010.582	1711.845
4	0	32	32	32	538.130	1252.105
5	0	60	60	60	538.130	1269.054
6	0	54	54	54	540.248	1283.884
7	0	17	17	17	563.553	1305.070
8	0	15	15	15	578.383	1322.019
9	0	17	17	17	580.502	1334.731
10	0	5	5	5	591.095	1347.443
11	0	24	24	24	593.214	1362.273
12	0	50	50	50	593.214	1379.222
13	0	40	40	40	593.214	1389.815
14	0	49	49	49	618.637	1406.764
15	0	84	84	84	633.468	1423.713
16	0	57	57	57	646.179	1438.543
17	0	59	59	59	650.417	1453.374
18	0	73	73	73	656.772	1476.679
19	0	65	65	65	658.891	1491.509
20	0	20	20	20	661.010	1502.102
21	0	41	41	41	661.010	1516.932
22	0	47	47	47	665.247	1531.763
23	0	14	14	14	667.366	1550.830
24	0	42	42	42	661.010	1561.423
25	0	66	66	66	665.247	1578.372
26	0	1	1	1	677.959	1597.440
27	0	8	8	8	688.552	1616.508
28	0	14	14	14	703.382	1629.219
29	0	29	29	29	718.212	1641.931
30	0	63	63	63	737.280	1650.406
31	0	1	1	1	754.229	1644.050
32	0	67	67	67	756.348	1658.880
33	0	51	51	51	775.415	1673.710
34	0	60	60	60	788.127	1673.710
35	0	26	26	26	802.957	1669.473
36	0	36	36	36	815.669	1682.185
37	0	40	40	40	830.499	1694.897
38	0	7	7	7	838.974	1682.185
39	0	3	3	3	849.567	1667.354
40	0	13	13	13	868.634	1667.354
41	0	58	58	58	885.583	1680.066
42	0	36	36	36	898.295	1675.829
43	0	18	18	18	908.888	1669.473
44	0	40	40	40	921.600	1677.948
45	0	40	40	40	934.312	1692.778
46	0	43	43	43	947.023	1709.727
47	0	16	16	16	966.091	1720.320
48	0	37	37	37	987.277	1728.794
49	0	23	23	23	997.870	1722.439
50	0	38	38	38	1031.768	1707.608
51	0	39	39	39	1050.836	1705.490
52	0	20	20	20	1069.903	1701.252
53	0	16	16	16	1084.734	1701.252
54	0	37	37	37	1103.801	1707.608
55	0	23	23	23	1118.632	1694.897
56	0	38	38	38	1133.462	1701.252
57	0	16	16	16	1152.530	1707.608
58	0	32	32	32	1165.241	1709.727
59	0	57	57	57	1182.190	1718.201
60	0	61	61	61	1199.139	1722.439
61	0	40	40	40	1220.326	1722.439
62	0	34	34	34	1239.393	1722.439
63	0	24	24	24	1262.698	1718.201
64	0	43	43	43	1277.528	1718.201
65	0	13	13	13	1296.596	1709.727
66	0	4	4	4	1309.308	1694.897
67	0	5	5	5	1326.257	1686.422
68	0	6	6	6	1343.206	1675.829
69	0	3	3	3	1349.561	1660.999
70	0	1	1	1	1353.799	1646.168
71	0	2	2	2	1368.629	1629.219
72	0	6	6	6	1379.222	1614.389
73	0	60	60	60	1391.934	1588.966
74	0	37	37	37	1398.290	1572.017
75	0	31	31	31	1400.408	1559.305
76	0	24	24	24	1396.171	1542.356
77	0	20	20	20	1387.697	1525.407
78	0	10	10	10	1377.103	1499.983
79	0	19	19	19	1377.103	1470.323
80	0	30	30	30	1377.103	1449.137
81	0	7	7	7	1372.866	1432.188
82	0	16	16	16	1379.222	1415.239
83	0	41	41	41	1394.052	1387.697
84	0	37	37	37	1398.290	1360.155
85	0	54	54	54	1398.290	1345.324
86	0	39	39	39	1398.290	1326.257
87	0	70	70	70	1398.290	1305.070
88	0	39	39	39	1385.578	1292.359
89	0	16	16	16	1379.222	1275.410
