1	0	36	36	36	468.215	1224.563
2	0	14	14	14	1184.309	1235.156
3	0	127	127	127	805.076	1690.659
4	0	22	22	22	483.046	1036.005
5	0	23	23	23	489.401	1050.836
6	0	29	29	29	502.113	1069.903
7	0	29	29	29	506.350	1088.971
8	0	93	93	93	514.825	1110.157
9	0	103	103	103	514.825	1137.699
10	0	44	44	44	512.706	1152.530
11	0	33	33	33	497.876	1165.241
12	0	28	28	28	485.164	1177.953
13	0	40	40	40	476.690	1192.783
14	0	38	38	38	470.334	1205.495
15	0	50	50	50	461.859	1241.512
16	0	58	58	58	451.266	1256.342
17	0	42	42	42	442.792	1275.410
18	0	27	27	27	434.317	1294.477
19	0	16	16	16	423.724	1322.019
20	0	22	22	22	415.250	1336.850
21	0	31	31	31	415.250	1358.036
22	0	24	24	24	421.606	1377.103
23	0	11	11	11	434.317	1389.815
24	0	14	14	14	451.266	1404.646
25	0	14	14	14	459.741	1421.594
26	0	19	19	19	476.690	1434.306
27	0	10	10	10	485.164	1455.492
28	0	9	9	9	495.757	1476.679
29	0	10	10	10	485.164	1491.509
30	0	15	15	15	480.927	1519.051
31	0	14	14	14	480.927	1550.830
32	0	11	11	11	495.757	1565.661
33	0	15	15	15	516.943	1584.728
34	0	25	25	25	540.248	1605.914
35	0	41	41	41	561.435	1622.863
36	0	50	50	50	582.621	1635.575
37	0	49	49	49	595.332	1644.050
38	0	53	53	53	616.519	1658.880
39	0	44	44	44	639.823	1667.354
40	0	55	55	55	656.772	1677.948
41	0	68	68	68	680.077	1680.066
42	0	78	78	78	707.619	1684.303
43	0	104	104	104	735.161	1688.541
44	0	111	111	111	760.585	1690.659
45	0	124	124	124	781.771	1686.422
46	0	139	139	139	828.381	1690.659
47	0	139	139	139	847.448	1697.015
48	0	117	117	117	866.516	1701.252
49	0	104	104	104	885.583	1703.371
50	0	111	111	111	906.770	1713.964
51	0	105	105	105	925.837	1718.201
52	0	85	85	85	944.905	1718.201
53	0	83	83	83	963.972	1718.201
54	0	94	94	94	983.040	1718.201
55	0	87	87	87	997.870	1716.083
56	0	70	70	70	1016.938	1707.608
57	0	64	64	64	1027.531	1697.015
58	0	57	57	57	1042.361	1680.066
59	0	66	66	66	1061.429	1667.354
60	0	68	68	68	1074.141	1656.761
61	0	62	62	62	1084.734	1639.812
62	0	46	46	46	1095.327	1618.626
63	0	32	32	32	1108.039	1605.914
64	0	37	37	37	1108.039	1586.847
65	0	37	37	37	1116.513	1569.898
66	0	36	36	36	1120.750	1546.593
67	0	19	19	19	1124.988	1525.407
68	0	31	31	31	1133.462	1506.339
69	0	16	16	16	1133.462	1493.628
70	0	11	11	11	1133.462	1472.441
71	0	11	11	11	1133.462	1455.492
72	0	13	13	13	1133.462	1436.425
73	0	5	5	5	1133.462	1419.476
74	0	13	13	13	1124.988	1404.646
75	0	16	16	16	1124.988	1387.697
76	0	14	14	14	1135.581	1372.866
77	0	5	5	5	1144.055	1349.561
78	0	10	10	10	1152.530	1332.612
79	0	7	7	7	1163.123	1317.782
80	0	10	10	10	1167.360	1298.714
81	0	10	10	10	1173.716	1279.647
82	0	13	13	13	1177.953	1260.579
83	0	16	16	16	1182.190	1247.868
84	0	38	38	38	1184.309	1218.207
85	0	21	21	21	1197.021	1194.902
86	0	32	32	32	1197.021	1182.190
87	0	27	27	27	1186.428	1167.360
88	0	22	22	22	1197.021	1152.530
89	0	15	15	15	1211.851	1135.581
90	0	8	8	8	1230.919	1129.225
91	0	21	21	21	1233.037	1103.801
92	0	18	18	18	1243.630	1086.852
