1	0	37	37	37	561.435	966.091
2	0	1	1	1	1082.615	951.261
3	0	5	5	5	824.143	1120.750
4	0	23	23	23	487.283	807.194
5	0	54	54	54	491.520	824.143
6	0	18	18	18	504.232	832.618
7	0	4	4	4	514.825	838.974
8	0	20	20	20	529.655	855.923
9	0	33	33	33	536.011	866.516
10	0	35	35	35	544.486	879.228
11	0	40	40	40	531.774	891.939
12	0	18	18	18	519.062	900.414
13	0	33	33	33	504.232	906.770
14	0	91	91	91	506.350	919.481
15	0	62	62	62	516.943	936.430
16	0	7	7	7	540.248	940.668
17	0	7	7	7	552.960	947.023
18	0	17	17	17	574.146	995.752
19	0	11	11	11	574.146	1008.463
20	0	5	5	5	582.621	1023.294
21	0	22	22	22	574.146	1036.005
22	0	17	17	17	574.146	1050.836
23	0	3	3	3	586.858	1065.666
24	0	5	5	5	614.400	1082.615
25	0	29	29	29	633.468	1108.039
26	0	8	8	8	652.535	1112.276
27	0	3	3	3	663.128	1105.920
28	0	2	2	2	675.840	1118.632
29	0	1	1	1	697.026	1124.988
30	0	1	1	1	707.619	1118.632
31	0	1	1	1	720.331	1127.106
32	0	2	2	2	741.517	1131.344
33	0	2	2	2	762.703	1124.988
34	0	1	1	1	781.771	1118.632
35	0	4	4	4	809.313	1118.632
36	0	8	8	8	836.855	1118.632
37	0	9	9	9	853.804	1114.395
38	0	7	7	7	870.753	1112.276
39	0	6	6	6	891.939	1105.920
40	0	6	6	6	913.125	1097.446
41	0	11	11	11	927.956	1101.683
42	0	74	74	74	951.261	1112.276
43	0	9	9	9	966.091	1103.801
44	0	4	4	4	974.565	1084.734
45	0	2	2	2	983.040	1065.666
46	0	1	1	1	997.870	1048.717
47	0	3	3	3	1012.701	1042.361
48	0	16	16	16	1023.294	1027.531
49	0	7	7	7	1036.005	1010.582
50	0	12	12	12	1036.005	997.870
51	0	1	1	1	1048.717	989.396
52	0	1	1	1	1065.666	980.921
53	0	2	2	2	1074.141	968.210
54	0	11	11	11	1088.971	932.193
55	0	25	25	25	1095.327	917.363
56	0	16	16	16	1097.446	894.058
57	0	7	7	7	1103.801	879.228
58	0	7	7	7	1105.920	864.397
59	0	55	55	55	1110.157	847.448
60	0	7	7	7	1103.801	834.737
