1	0	140	140	140	167.371	1156.767
2	0	21	21	21	1408.883	1154.648
3	0	92	92	92	830.499	1711.845
4	0	75	75	75	110.168	930.074
5	0	76	76	76	114.406	947.023
6	0	75	75	75	118.643	966.091
7	0	69	69	69	120.761	983.040
8	0	49	49	49	127.117	1002.108
9	0	45	45	45	133.473	1021.175
10	0	74	74	74	122.880	1044.480
11	0	93	93	93	114.406	1061.429
12	0	127	127	127	114.406	1078.378
13	0	63	63	63	127.117	1095.327
14	0	58	58	58	141.948	1108.039
15	0	90	90	90	156.778	1124.988
16	0	102	102	102	167.371	1137.699
17	0	107	107	107	177.964	1171.597
18	0	124	124	124	175.846	1209.732
19	0	133	133	133	175.846	1226.681
20	0	98	98	98	192.794	1241.512
21	0	86	86	86	207.625	1258.461
22	0	118	118	118	203.388	1277.528
23	0	90	90	90	203.388	1296.596
24	0	70	70	70	218.218	1309.308
25	0	63	63	63	233.048	1324.138
26	0	45	45	45	241.523	1341.087
27	0	70	70	70	241.523	1358.036
28	0	50	50	50	254.234	1374.985
29	0	51	51	51	258.472	1394.052
30	0	55	55	55	262.709	1415.239
31	0	40	40	40	273.302	1430.069
32	0	67	67	67	286.014	1449.137
33	0	68	68	68	305.081	1461.848
34	0	50	50	50	330.505	1474.560
35	0	84	84	84	336.861	1499.983
36	0	88	88	88	355.928	1516.932
37	0	110	110	110	385.589	1536.000
38	0	54	54	54	402.538	1533.881
39	0	52	52	52	413.131	1552.949
40	0	69	69	69	434.317	1572.017
41	0	78	78	78	470.334	1610.152
42	0	82	82	82	491.520	1624.982
43	0	99	99	99	506.350	1639.812
44	0	65	65	65	544.486	1652.524
45	0	109	109	109	567.790	1665.236
46	0	69	69	69	593.214	1675.829
47	0	78	78	78	614.400	1673.710
48	0	85	85	85	639.823	1673.710
49	0	71	71	71	654.654	1690.659
50	0	122	122	122	680.077	1703.371
51	0	96	96	96	703.382	1707.608
52	0	63	63	63	718.212	1699.134
53	0	41	41	41	735.161	1699.134
54	0	64	64	64	745.754	1703.371
55	0	80	80	80	764.822	1713.964
56	0	113	113	113	781.771	1713.964
57	0	95	95	95	802.957	1713.964
58	0	87	87	87	855.923	1709.727
59	0	94	94	94	879.228	1709.727
60	0	108	108	108	896.177	1716.083
61	0	147	147	147	917.363	1720.320
62	0	131	131	131	938.549	1728.794
63	0	126	126	126	963.972	1741.506
64	0	98	98	98	989.396	1747.862
65	0	88	88	88	1004.226	1735.150
66	0	60	60	60	1016.938	1716.083
67	0	148	148	148	1025.412	1699.134
68	0	42	42	42	1027.531	1675.829
69	0	53	53	53	1033.887	1663.117
70	0	67	67	67	1050.836	1644.050
71	0	67	67	67	1065.666	1631.338
72	0	99	99	99	1091.090	1608.033
73	0	91	91	91	1108.039	1601.677
74	0	100	100	100	1124.988	1580.491
75	0	105	105	105	1124.988	1563.542
76	0	88	88	88	1124.988	1548.712
77	0	71	71	71	1141.937	1523.288
78	0	80	80	80	1171.597	1495.746
79	0	66	66	66	1188.546	1478.797
80	0	66	66	66	1199.139	1466.086
81	0	69	69	69	1209.732	1461.848
82	0	71	71	71	1224.563	1461.848
83	0	97	97	97	1245.749	1461.848
84	0	50	50	50	1262.698	1472.441
85	0	52	52	52	1281.765	1474.560
86	0	46	46	46	1298.714	1472.441
87	0	38	38	38	1313.545	1461.848
88	0	28	28	28	1326.257	1447.018
89	0	33	33	33	1347.443	1430.069
90	0	41	41	41	1358.036	1417.357
91	0	50	50	50	1370.748	1411.001
92	0	56	56	56	1385.578	1402.527
93	0	48	48	48	1394.052	1381.341
94	0	36	36	36	1400.408	1362.273
95	0	55	55	55	1406.764	1338.968
96	0	56	56	56	1413.120	1322.019
97	0	66	66	66	1423.713	1305.070
98	0	44	44	44	1411.001	1294.477
99	0	44	44	44	1404.646	1277.528
100	0	25	25	25	1402.527	1254.223
101	0	33	33	33	1404.646	1230.919
102	0	42	42	42	1411.001	1207.614
103	0	42	42	42	1411.001	1190.665
104	0	29	29	29	1408.883	1171.597
105	0	37	37	37	1430.069	1139.818
106	0	39	39	39	1440.662	1122.869
107	0	28	28	28	1459.729	1099.564
108	0	41	41	41	1472.441	1074.141
109	0	69	69	69	1487.272	1057.192
110	0	53	53	53	1499.983	1038.124
111	0	25	25	25	1504.221	1006.345
112	0	22	22	22	1504.221	989.396
