1	0	20	20	20	428	1388
2	0	20	20	20	1170	1556
3	0	80	80	80	646	1870
4	0	30	30	30	392	1342
5	0	43	43	43	408	1364
6	0	36	36	36	452	1408
7	0	10	10	10	478	1448
8	0	9	9	9	478	1462
9	0	20	20	20	474	1486
10	0	28	28	28	464	1504
11	0	72	72	72	454	1522
12	0	60	60	60	448	1536
13	0	19	19	19	434	1560
14	0	30	30	30	424	1582
15	0	32	32	32	420	1600
16	0	28	28	28	420	1622
17	0	28	28	28	426	1638
18	0	34	34	34	434	1652
19	0	61	61	61	456	1680
20	0	27	27	27	470	1704
21	0	24	24	24	476	1730
22	0	53	53	53	480	1758
23	0	60	60	60	498	1772
24	0	28	28	28	542	1818
25	0	34	34	34	554	1826
26	0	48	48	48	522	1810
27	0	31	31	31	620	1858
28	0	22	22	22	592	1848
29	0	75	75	75	680	1892
30	0	86	86	86	706	1900
31	0	89	89	89	724	1900
32	0	124	124	124	746	1900
33	0	72	72	72	776	1900
34	0	55	55	55	808	1896
35	0	67	67	67	828	1890
36	0	64	64	64	858	1868
37	0	48	48	48	874	1856
38	0	39	39	39	886	1848
39	0	34	34	34	906	1838
40	0	40	40	40	922	1830
41	0	54	54	54	948	1814
42	0	87	87	87	964	1808
43	0	85	85	85	992	1802
44	0	49	49	49	1006	1800
45	0	20	20	20	1044	1768
46	0	14	14	14	1026	1772
47	0	14	14	14	1060	1740
48	0	8	8	8	1074	1722
49	0	9	9	9	1082	1710
50	0	10	10	10	1100	1692
51	0	17	17	17	1118	1664
52	0	29	29	29	1134	1642
53	0	19	19	19	1142	1626
54	0	15	15	15	1152	1608
55	0	9	9	9	1158	1580
56	0	11	11	11	1158	1562
57	0	12	12	12	1184	1524
58	0	26	26	26	1198	1496
59	0	39	39	39	1206	1480
60	0	30	30	30	1216	1456
